year,month,lat,lng,weight
5,6,-19,110,0.00029
5,6,-19,119,0.00028
5,6,-19,121,0.00030
5,6,-18,94,0.00030
5,6,-18,109,0.00028
5,6,-18,110,0.00028
5,6,-18,111,0.00055
5,6,-18,112,0.00027
5,6,-18,116,0.00028
5,6,-18,117,0.00030
5,6,-18,118,0.00030
5,6,-17,55,0.00035
5,6,-17,86,0.00037
5,6,-17,104,0.00040
5,6,-17,108,0.00036
5,6,-17,111,0.00058
5,6,-17,112,0.00067
5,6,-17,118,0.00157
5,6,-17,119,0.00057
5,6,-17,120,0.00033
5,6,-16,99,0.00027
5,6,-16,100,0.00036
5,6,-16,109,0.00044
5,6,-16,115,0.00032
5,6,-16,116,0.00025
5,6,-16,120,0.00030
5,6,-15,58,0.00037
5,6,-15,67,0.00053
5,6,-15,87,0.00030
5,6,-15,88,0.00044
5,6,-15,89,0.00053
5,6,-15,92,0.00043
5,6,-15,93,0.00034
5,6,-15,94,0.00040
5,6,-15,98,0.00027
5,6,-15,115,0.00054
5,6,-15,120,0.00079
5,6,-15,121,0.00031
5,6,-15,123,0.00025
5,6,-14,66,0.00031
5,6,-14,67,0.00027
5,6,-14,68,0.00030
5,6,-14,86,0.00042
5,6,-14,89,0.00040
5,6,-14,90,0.00048
5,6,-14,91,0.00038
5,6,-14,114,0.00030
5,6,-14,123,0.00050
5,6,-13,42,0.00033
5,6,-13,43,0.00037
5,6,-13,44,0.00026
5,6,-13,62,0.00029
5,6,-13,67,0.00039
5,6,-13,68,0.00038
5,6,-13,82,0.00050
5,6,-13,83,0.00043
5,6,-13,84,0.00035
5,6,-13,85,0.00027
5,6,-13,87,0.00040
5,6,-13,92,0.00041
5,6,-13,104,0.00032
5,6,-13,115,0.00029
5,6,-12,42,0.00037
5,6,-12,45,0.00039
5,6,-12,47,0.00042
5,6,-12,51,0.00038
5,6,-12,61,0.00026
5,6,-12,63,0.00068
5,6,-12,67,0.00032
5,6,-12,68,0.00029
5,6,-12,84,0.00029
5,6,-12,95,0.00044
5,6,-12,96,0.00071
5,6,-12,107,0.00063
5,6,-12,114,0.00027
5,6,-12,115,0.00050
5,6,-11,42,0.00039
5,6,-11,43,0.00028
5,6,-11,44,0.00046
5,6,-11,57,0.00039
5,6,-11,58,0.00080
5,6,-11,62,0.00028
5,6,-11,63,0.00036
5,6,-11,64,0.00045
5,6,-11,65,0.00082
5,6,-11,66,0.00037
5,6,-11,67,0.00059
5,6,-11,68,0.00060
5,6,-11,80,0.00041
5,6,-11,81,0.00041
5,6,-11,86,0.00167
5,6,-11,97,0.00085
5,6,-11,106,0.00030
5,6,-10,43,0.00028
5,6,-10,48,0.00035
5,6,-10,54,0.00072
5,6,-10,55,0.00072
5,6,-10,62,0.00050
5,6,-10,63,0.00032
5,6,-10,64,0.00055
5,6,-10,65,0.00055
5,6,-10,66,0.00117
5,6,-10,67,0.00095
5,6,-10,69,0.00058
5,6,-10,70,0.00087
5,6,-10,71,0.00052
5,6,-10,73,0.00026
5,6,-10,75,0.00098
5,6,-10,76,0.00052
5,6,-10,77,0.00047
5,6,-10,78,0.00076
5,6,-10,79,0.00072
5,6,-10,87,0.00078
5,6,-10,88,0.00047
5,6,-10,93,0.00039
5,6,-10,100,0.00043
5,6,-10,101,0.00034
5,6,-10,102,0.00038
5,6,-9,41,0.00046
5,6,-9,50,0.00042
5,6,-9,51,0.00038
5,6,-9,54,0.00052
5,6,-9,55,0.00043
5,6,-9,56,0.00025
5,6,-9,57,0.00087
5,6,-9,61,0.00031
5,6,-9,65,0.00040
5,6,-9,66,0.00034
5,6,-9,67,0.00059
5,6,-9,68,0.00042
5,6,-9,69,0.00034
5,6,-9,71,0.00047
5,6,-9,72,0.00030
5,6,-9,73,0.00047
5,6,-9,75,0.00029
5,6,-9,77,0.00029
5,6,-9,78,0.00027
5,6,-9,89,0.00033
5,6,-9,90,0.00034
5,6,-9,91,0.00035
5,6,-9,105,0.00026
5,6,-8,40,0.00032
5,6,-8,42,0.00052
5,6,-8,44,0.00056
5,6,-8,48,0.00065
5,6,-8,49,0.00035
5,6,-8,50,0.00034
5,6,-8,51,0.00104
5,6,-8,52,0.00184
5,6,-8,53,0.00043
5,6,-8,54,0.00040
5,6,-8,55,0.00064
5,6,-8,56,0.00068
5,6,-8,57,0.00125
5,6,-8,58,0.00054
5,6,-8,59,0.00084
5,6,-8,65,0.00061
5,6,-8,67,0.00044
5,6,-8,68,0.00039
5,6,-8,69,0.00086
5,6,-8,70,0.00029
5,6,-8,71,0.00050
5,6,-8,72,0.00038
5,6,-8,73,0.00063
5,6,-8,74,0.00162
5,6,-8,75,0.00091
5,6,-8,78,0.00149
5,6,-8,82,0.00038
5,6,-8,85,0.00066
5,6,-8,86,0.00028
5,6,-8,94,0.00040
5,6,-8,96,0.00032
5,6,-8,104,0.00042
5,6,-8,113,0.00025
5,6,-7,40,0.00036
5,6,-7,42,0.00040
5,6,-7,44,0.00042
5,6,-7,45,0.00047
5,6,-7,48,0.00076
5,6,-7,49,0.00031
5,6,-7,50,0.00060
5,6,-7,51,0.00068
5,6,-7,52,0.00075
5,6,-7,53,0.00081
5,6,-7,54,0.00026
5,6,-7,55,0.00028
5,6,-7,57,0.00064
5,6,-7,58,0.00046
5,6,-7,60,0.00030
5,6,-7,61,0.00032
5,6,-7,65,0.00063
5,6,-7,69,0.00077
5,6,-7,70,0.00180
5,6,-7,71,0.00097
5,6,-7,74,0.00090
5,6,-7,75,0.00051
5,6,-7,76,0.00039
5,6,-7,77,0.00044
5,6,-7,78,0.00058
5,6,-7,79,0.00043
5,6,-7,85,0.00060
5,6,-7,86,0.00033
5,6,-7,87,0.00026
5,6,-7,95,0.00044
5,6,-7,96,0.00064
5,6,-7,98,0.00038
5,6,-7,102,0.00031
5,6,-7,103,0.00054
5,6,-7,133,0.00034
5,6,-6,40,0.00039
5,6,-6,42,0.00028
5,6,-6,45,0.00039
5,6,-6,46,0.00026
5,6,-6,47,0.00031
5,6,-6,48,0.00055
5,6,-6,50,0.00092
5,6,-6,51,0.00164
5,6,-6,52,0.00056
5,6,-6,53,0.00091
5,6,-6,54,0.00116
5,6,-6,55,0.00041
5,6,-6,56,0.00050
5,6,-6,57,0.00052
5,6,-6,58,0.00063
5,6,-6,59,0.00058
5,6,-6,60,0.00060
5,6,-6,61,0.00043
5,6,-6,63,0.00033
5,6,-6,64,0.00063
5,6,-6,65,0.00050
5,6,-6,70,0.00042
5,6,-6,71,0.00071
5,6,-6,73,0.00034
5,6,-6,74,0.00027
5,6,-6,75,0.00038
5,6,-6,76,0.00051
5,6,-6,77,0.00032
5,6,-6,78,0.00054
5,6,-6,80,0.00031
5,6,-6,81,0.00044
5,6,-6,82,0.00029
5,6,-6,85,0.00061
5,6,-6,97,0.00035
5,6,-6,99,0.00039
5,6,-6,100,0.00031
5,6,-6,101,0.00030
5,6,-5,40,0.00037
5,6,-5,42,0.00026
5,6,-5,45,0.00053
5,6,-5,46,0.00052
5,6,-5,47,0.00058
5,6,-5,48,0.00038
5,6,-5,49,0.00078
5,6,-5,50,0.00060
5,6,-5,51,0.00073
5,6,-5,52,0.00071
5,6,-5,53,0.00110
5,6,-5,54,0.00048
5,6,-5,55,0.00032
5,6,-5,56,0.00053
5,6,-5,57,0.00054
5,6,-5,58,0.00034
5,6,-5,59,0.00068
5,6,-5,60,0.00074
5,6,-5,61,0.00057
5,6,-5,62,0.00031
5,6,-5,63,0.00043
5,6,-5,65,0.00035
5,6,-5,66,0.00066
5,6,-5,67,0.00084
5,6,-5,68,0.00033
5,6,-5,69,0.00031
5,6,-5,72,0.00073
5,6,-5,73,0.00050
5,6,-5,75,0.00031
5,6,-5,80,0.00032
5,6,-5,82,0.00033
5,6,-5,96,0.00028
5,6,-5,97,0.00097
5,6,-5,98,0.00044
5,6,-5,100,0.00039
5,6,-4,46,0.00069
5,6,-4,47,0.00030
5,6,-4,48,0.00041
5,6,-4,50,0.00033
5,6,-4,51,0.00088
5,6,-4,52,0.00087
5,6,-4,53,0.00205
5,6,-4,54,0.00216
5,6,-4,55,0.00084
5,6,-4,56,0.00066
5,6,-4,57,0.00039
5,6,-4,58,0.00054
5,6,-4,59,0.00051
5,6,-4,60,0.00091
5,6,-4,61,0.00077
5,6,-4,62,0.00080
5,6,-4,63,0.00193
5,6,-4,64,0.00112
5,6,-4,65,0.00104
5,6,-4,68,0.00033
5,6,-4,69,0.00078
5,6,-4,70,0.00080
5,6,-4,71,0.00091
5,6,-4,72,0.00050
5,6,-4,73,0.00043
5,6,-4,74,0.00028
5,6,-4,75,0.00035
5,6,-4,79,0.00074
5,6,-4,81,0.00053
5,6,-4,82,0.00043
5,6,-4,95,0.00028
5,6,-4,96,0.00030
5,6,-4,97,0.00035
5,6,-4,98,0.00037
5,6,-4,99,0.00038
5,6,-3,41,0.00030
5,6,-3,42,0.00030
5,6,-3,43,0.00037
5,6,-3,51,0.00077
5,6,-3,52,0.00075
5,6,-3,53,0.00078
5,6,-3,54,0.00068
5,6,-3,55,0.00038
5,6,-3,59,0.00038
5,6,-3,60,0.00042
5,6,-3,61,0.00068
5,6,-3,62,0.00076
5,6,-3,63,0.00046
5,6,-3,64,0.00092
5,6,-3,65,0.00060
5,6,-3,66,0.00055
5,6,-3,67,0.00037
5,6,-3,68,0.00133
5,6,-3,70,0.00046
5,6,-3,71,0.00087
5,6,-3,72,0.00168
5,6,-3,73,0.00131
5,6,-3,74,0.00105
5,6,-3,75,0.00027
5,6,-3,76,0.00032
5,6,-3,77,0.00031
5,6,-3,78,0.00033
5,6,-3,79,0.00042
5,6,-3,80,0.00053
5,6,-3,81,0.00046
5,6,-3,82,0.00028
5,6,-3,83,0.00048
5,6,-3,85,0.00058
5,6,-3,88,0.00043
5,6,-3,89,0.00047
5,6,-3,91,0.00055
5,6,-3,92,0.00041
5,6,-3,94,0.00065
5,6,-3,95,0.00117
5,6,-2,42,0.00027
5,6,-2,48,0.00090
5,6,-2,49,0.00028
5,6,-2,50,0.00044
5,6,-2,51,0.00027
5,6,-2,54,0.00121
5,6,-2,55,0.00026
5,6,-2,59,0.00042
5,6,-2,60,0.00044
5,6,-2,61,0.00074
5,6,-2,62,0.00068
5,6,-2,63,0.00084
5,6,-2,64,0.00045
5,6,-2,65,0.00030
5,6,-2,66,0.00038
5,6,-2,67,0.00032
5,6,-2,68,0.00074
5,6,-2,69,0.00080
5,6,-2,70,0.00067
5,6,-2,71,0.00064
5,6,-2,72,0.00049
5,6,-2,75,0.00060
5,6,-2,76,0.00050
5,6,-2,77,0.00053
5,6,-2,78,0.00047
5,6,-2,79,0.00070
5,6,-2,80,0.00115
5,6,-2,81,0.00069
5,6,-2,82,0.00101
5,6,-2,83,0.00071
5,6,-2,84,0.00037
5,6,-2,85,0.00046
5,6,-2,87,0.00055
5,6,-2,88,0.00052
5,6,-2,89,0.00042
5,6,-2,90,0.00043
5,6,-2,91,0.00036
5,6,-2,92,0.00042
5,6,-2,93,0.00032
5,6,-2,94,0.00067
5,6,-2,95,0.00035
5,6,-2,96,0.00042
5,6,-1,48,0.00029
5,6,-1,52,0.00047
5,6,-1,56,0.00041
5,6,-1,57,0.00035
5,6,-1,58,0.00031
5,6,-1,59,0.00026
5,6,-1,60,0.00038
5,6,-1,61,0.00028
5,6,-1,62,0.00061
5,6,-1,65,0.00034
5,6,-1,67,0.00064
5,6,-1,68,0.00041
5,6,-1,69,0.00035
5,6,-1,70,0.00040
5,6,-1,71,0.00029
5,6,-1,72,0.00031
5,6,-1,73,0.00068
5,6,-1,74,0.00076
5,6,-1,75,0.00041
5,6,-1,76,0.00042
5,6,-1,77,0.00034
5,6,-1,78,0.00058
5,6,-1,79,0.00076
5,6,-1,80,0.00080
5,6,-1,81,0.00086
5,6,-1,82,0.00067
5,6,-1,83,0.00072
5,6,-1,84,0.00055
5,6,-1,85,0.00084
5,6,-1,86,0.00077
5,6,-1,87,0.00087
5,6,-1,88,0.00099
5,6,-1,89,0.00071
5,6,-1,90,0.00051
5,6,-1,91,0.00042
5,6,-1,92,0.00027
5,6,0,45,0.00026
5,6,0,47,0.00029
5,6,0,54,0.00028
5,6,0,75,0.00045
5,6,0,76,0.00028
5,6,0,77,0.00043
5,6,0,78,0.00052
5,6,0,79,0.00074
5,6,0,80,0.00038
5,6,0,81,0.00035
5,6,0,82,0.00049
5,6,0,83,0.00240
5,6,0,84,0.00086
5,6,0,85,0.00059
5,6,0,86,0.00036
5,6,0,87,0.00047
5,6,0,88,0.00077
5,6,0,89,0.00047
5,6,1,45,0.00050
5,6,1,50,0.00050
5,6,1,60,0.00039
5,6,1,61,0.00034
5,6,1,76,0.00140
5,6,1,77,0.00028
5,6,1,78,0.00041
5,6,1,79,0.00093
5,6,1,80,0.00144
5,6,1,81,0.00062
5,6,1,83,0.00028
5,6,1,84,0.00028
5,6,1,85,0.00070
5,6,1,86,0.00042
5,6,2,60,0.00026
5,6,2,61,0.00053
5,6,2,62,0.00042
5,6,2,64,0.00028
5,6,2,66,0.00049
5,6,2,67,0.00140
5,6,2,68,0.00086
5,6,2,76,0.00038
5,6,2,77,0.00032
5,6,2,78,0.00031
5,6,2,79,0.00033
5,6,2,89,0.00052
5,6,2,90,0.00031
5,6,3,49,0.00041
5,6,3,50,0.00035
5,6,3,51,0.00036
5,6,3,52,0.00028
5,6,3,56,0.00026
5,6,3,57,0.00025
5,6,3,58,0.00040
5,6,3,59,0.00026
5,6,3,60,0.00091
5,6,3,61,0.00046
5,6,3,62,0.00068
5,6,3,63,0.00051
5,6,3,64,0.00128
5,6,3,66,0.00227
5,6,3,67,0.00088
5,6,3,69,0.00026
5,6,3,70,0.00051
5,6,3,71,0.00079
5,6,3,72,0.00035
5,6,3,73,0.00142
5,6,3,74,0.00100
5,6,3,75,0.00032
5,6,3,76,0.00070
5,6,3,77,0.00235
5,6,3,85,0.00041
5,6,3,90,0.00076
5,6,4,49,0.00027
5,6,4,50,0.00038
5,6,4,51,0.00044
5,6,4,54,0.00043
5,6,4,55,0.00042
5,6,4,56,0.00046
5,6,4,57,0.00052
5,6,4,58,0.00075
5,6,4,59,0.00072
5,6,4,60,0.00041
5,6,4,61,0.00041
5,6,4,62,0.00078
5,6,4,63,0.00062
5,6,4,64,0.00107
5,6,4,66,0.00126
5,6,4,67,0.00038
5,6,4,68,0.00051
5,6,4,69,0.00045
5,6,4,70,0.00029
5,6,4,74,0.00103
5,6,4,75,0.00122
5,6,4,76,0.00099
5,6,4,77,0.00062
5,6,4,78,0.00025
5,6,4,79,0.00099
5,6,4,80,0.00051
5,6,4,81,0.00052
5,6,4,82,0.00037
5,6,4,83,0.00072
5,6,4,84,0.00127
5,6,4,88,0.00027
5,6,4,89,0.00049
5,6,4,111,0.00030
5,6,4,114,0.00029
5,6,5,50,0.00032
5,6,5,51,0.00070
5,6,5,52,0.00062
5,6,5,53,0.00087
5,6,5,54,0.00053
5,6,5,55,0.00062
5,6,5,56,0.00056
5,6,5,57,0.00047
5,6,5,58,0.00032
5,6,5,59,0.00085
5,6,5,60,0.00055
5,6,5,62,0.00074
5,6,5,66,0.00193
5,6,5,67,0.00072
5,6,5,68,0.00062
5,6,5,69,0.00037
5,6,5,70,0.00027
5,6,5,71,0.00036
5,6,5,72,0.00028
5,6,5,74,0.00079
5,6,5,75,0.00104
5,6,5,76,0.00053
5,6,5,77,0.00051
5,6,5,78,0.00049
5,6,5,79,0.00079
5,6,5,80,0.00039
5,6,5,81,0.00036
5,6,5,82,0.00043
5,6,5,83,0.00037
5,6,5,84,0.00214
5,6,5,85,0.00178
5,6,5,86,0.00042
5,6,5,88,0.00025
5,6,6,49,0.00030
5,6,6,50,0.00039
5,6,6,51,0.00051
5,6,6,52,0.00044
5,6,6,53,0.00026
5,6,6,54,0.00037
5,6,6,55,0.00047
5,6,6,56,0.00053
5,6,6,57,0.00050
5,6,6,58,0.00039
5,6,6,60,0.00030
5,6,6,61,0.00040
5,6,6,62,0.00107
5,6,6,65,0.00101
5,6,6,66,0.00111
5,6,6,67,0.00046
5,6,6,68,0.00077
5,6,6,69,0.00243
5,6,6,70,0.00136
5,6,6,71,0.00076
5,6,6,72,0.00058
5,6,6,73,0.00039
5,6,6,74,0.00059
5,6,6,75,0.00141
5,6,6,76,0.00117
5,6,6,77,0.00070
5,6,6,78,0.00069
5,6,6,79,0.00092
5,6,6,83,0.00101
5,6,6,84,0.00074
5,6,6,86,0.00032
5,6,6,87,0.00065
5,6,6,88,0.00033
5,6,6,91,0.00030
5,6,7,50,0.00032
5,6,7,51,0.00033
5,6,7,52,0.00053
5,6,7,53,0.00057
5,6,7,54,0.00067
5,6,7,55,0.00065
5,6,7,56,0.00029
5,6,7,57,0.00071
5,6,7,58,0.00051
5,6,7,59,0.00038
5,6,7,60,0.00026
5,6,7,61,0.00157
5,6,7,62,0.00102
5,6,7,65,0.00052
5,6,7,66,0.00155
5,6,7,67,0.00283
5,6,7,68,0.00073
5,6,7,69,0.00120
5,6,7,70,0.00206
5,6,7,71,0.00077
5,6,7,72,0.00061
5,6,7,73,0.00057
5,6,7,74,0.00061
5,6,7,75,0.00056
5,6,7,76,0.00062
5,6,7,77,0.00056
5,6,7,78,0.00110
5,6,7,79,0.00055
5,6,7,83,0.00154
5,6,7,84,0.00074
5,6,7,86,0.00026
5,6,7,87,0.00049
5,6,7,88,0.00042
5,6,7,89,0.00036
5,6,7,90,0.00036
5,6,7,104,0.00027
5,6,8,51,0.00041
5,6,8,53,0.00027
5,6,8,54,0.00074
5,6,8,55,0.00049
5,6,8,56,0.00042
5,6,8,57,0.00064
5,6,8,59,0.00051
5,6,8,60,0.00049
5,6,8,61,0.00078
5,6,8,62,0.00165
5,6,8,63,0.00086
5,6,8,64,0.00034
5,6,8,65,0.00031
5,6,8,66,0.00046
5,6,8,67,0.00129
5,6,8,68,0.00200
5,6,8,69,0.00053
5,6,8,70,0.00034
5,6,8,71,0.00070
5,6,8,72,0.00073
5,6,8,73,0.00079
5,6,8,74,0.00070
5,6,8,75,0.00058
5,6,8,76,0.00029
5,6,8,78,0.00070
5,6,8,79,0.00109
5,6,8,84,0.00026
5,6,8,89,0.00030
5,6,8,90,0.00080
5,6,8,102,0.00030
5,6,8,103,0.00033
5,6,8,106,0.00054
5,6,8,107,0.00027
5,6,9,51,0.00041
5,6,9,52,0.00043
5,6,9,53,0.00029
5,6,9,54,0.00060
5,6,9,55,0.00038
5,6,9,56,0.00058
5,6,9,57,0.00034
5,6,9,58,0.00063
5,6,9,60,0.00052
5,6,9,61,0.00045
5,6,9,62,0.00040
5,6,9,63,0.00064
5,6,9,64,0.00065
5,6,9,65,0.00054
5,6,9,67,0.00042
5,6,9,68,0.00151
5,6,9,69,0.00063
5,6,9,70,0.00047
5,6,9,71,0.00186
5,6,9,72,0.00183
5,6,9,73,0.00173
5,6,9,74,0.00083
5,6,9,75,0.00088
5,6,9,79,0.00041
5,6,9,81,0.00043
5,6,9,82,0.00059
5,6,9,85,0.00030
5,6,9,90,0.00047
5,6,9,107,0.00027
5,6,10,54,0.00038
5,6,10,55,0.00068
5,6,10,56,0.00093
5,6,10,57,0.00034
5,6,10,58,0.00045
5,6,10,59,0.00036
5,6,10,60,0.00064
5,6,10,61,0.00029
5,6,10,62,0.00071
5,6,10,64,0.00057
5,6,10,65,0.00083
5,6,10,66,0.00218
5,6,10,67,0.00133
5,6,10,68,0.00189
5,6,10,69,0.00066
5,6,10,70,0.00033
5,6,10,71,0.00191
5,6,10,72,0.00110
5,6,10,73,0.00065
5,6,10,74,0.00071
5,6,10,75,0.00082
5,6,10,82,0.00034
5,6,10,83,0.00043
5,6,10,85,0.00027
5,6,10,87,0.00031
5,6,10,90,0.00034
5,6,10,93,0.00029
5,6,11,43,0.00025
5,6,11,56,0.00037
5,6,11,57,0.00047
5,6,11,58,0.00051
5,6,11,59,0.00050
5,6,11,62,0.00058
5,6,11,64,0.00036
5,6,11,65,0.00153
5,6,11,66,0.00095
5,6,11,67,0.00164
5,6,11,68,0.00163
5,6,11,69,0.00091
5,6,11,70,0.00133
5,6,11,71,0.00148
5,6,11,72,0.00037
5,6,11,73,0.00042
5,6,11,74,0.00069
5,6,11,83,0.00079
5,6,11,84,0.00037
5,6,11,85,0.00041
5,6,11,86,0.00120
5,6,11,87,0.00059
5,6,11,88,0.00043
5,6,11,93,0.00049
5,6,12,47,0.00035
5,6,12,48,0.00028
5,6,12,56,0.00042
5,6,12,57,0.00058
5,6,12,58,0.00063
5,6,12,59,0.00059
5,6,12,61,0.00064
5,6,12,62,0.00104
5,6,12,63,0.00058
5,6,12,64,0.00044
5,6,12,65,0.00145
5,6,12,66,0.00056
5,6,12,67,0.00081
5,6,12,68,0.00175
5,6,12,69,0.00157
5,6,12,70,0.00145
5,6,12,71,0.00085
5,6,12,72,0.00026
5,6,12,74,0.00133
5,6,12,81,0.00038
5,6,12,83,0.00031
5,6,12,84,0.00058
5,6,12,85,0.00050
5,6,12,86,0.00056
5,6,12,87,0.00082
5,6,12,89,0.00027
5,6,13,53,0.00036
5,6,13,54,0.00031
5,6,13,56,0.00048
5,6,13,57,0.00148
5,6,13,58,0.00093
5,6,13,59,0.00076
5,6,13,60,0.00030
5,6,13,62,0.00028
5,6,13,65,0.00074
5,6,13,66,0.00040
5,6,13,67,0.00106
5,6,13,68,0.00145
5,6,13,69,0.00122
5,6,13,70,0.00068
5,6,13,71,0.00229
5,6,13,74,0.00066
5,6,13,82,0.00030
5,6,13,83,0.00055
5,6,13,86,0.00065
5,6,13,89,0.00035
5,6,14,52,0.00052
5,6,14,53,0.00084
5,6,14,54,0.00050
5,6,14,56,0.00031
5,6,14,57,0.00029
5,6,14,58,0.00051
5,6,14,60,0.00046
5,6,14,61,0.00027
5,6,14,65,0.00040
5,6,14,66,0.00067
5,6,14,67,0.00038
5,6,14,69,0.00037
5,6,14,70,0.00025
5,6,14,73,0.00044
5,6,14,82,0.00026
5,6,14,83,0.00032
5,6,14,84,0.00059
5,6,14,85,0.00109
5,6,14,86,0.00053
5,6,14,92,0.00030
5,6,15,52,0.00056
5,6,15,53,0.00073
5,6,15,54,0.00027
5,6,15,57,0.00078
5,6,15,58,0.00051
5,6,15,59,0.00078
5,6,15,60,0.00126
5,6,15,61,0.00046
5,6,15,63,0.00047
5,6,15,64,0.00171
5,6,15,65,0.00048
5,6,15,66,0.00189
5,6,15,67,0.00079
5,6,15,68,0.00099
5,6,15,69,0.00174
5,6,15,70,0.00218
5,6,15,71,0.00095
5,6,15,73,0.00056
5,6,15,81,0.00033
5,6,15,84,0.00030
5,6,15,85,0.00042
5,6,15,86,0.00073
5,6,15,87,0.00062
5,6,15,91,0.00030
5,6,15,110,0.00028
5,6,16,54,0.00027
5,6,16,55,0.00028
5,6,16,56,0.00037
5,6,16,57,0.00028
5,6,16,61,0.00025
5,6,16,63,0.00071
5,6,16,64,0.00057
5,6,16,65,0.00128
5,6,16,66,0.00071
5,6,16,67,0.00135
5,6,16,68,0.00131
5,6,16,69,0.00085
5,6,16,70,0.00074
5,6,16,72,0.00095
5,6,16,84,0.00035
5,6,16,85,0.00035
5,6,16,86,0.00051
5,6,16,87,0.00076
5,6,16,88,0.00070
5,6,16,89,0.00062
5,6,16,90,0.00048
5,6,16,91,0.00029
5,6,17,58,0.00057
5,6,17,60,0.00026
5,6,17,62,0.00027
5,6,17,63,0.00067
5,6,17,64,0.00079
5,6,17,65,0.00134
5,6,17,66,0.00063
5,6,17,67,0.00093
5,6,17,68,0.00082
5,6,17,70,0.00096
5,6,17,71,0.00025
5,6,17,72,0.00092
5,6,17,84,0.00035
5,6,17,86,0.00034
5,6,17,87,0.00048
5,6,17,88,0.00044
5,6,17,89,0.00044
5,6,17,90,0.00068
5,6,17,91,0.00042
5,6,18,58,0.00108
5,6,18,59,0.00072
5,6,18,61,0.00030
5,6,18,62,0.00032
5,6,18,63,0.00051
5,6,18,65,0.00202
5,6,18,66,0.00157
5,6,18,67,0.00038
5,6,18,68,0.00042
5,6,18,69,0.00034
5,6,18,85,0.00028
5,6,18,86,0.00035
5,6,18,87,0.00029
5,6,18,88,0.00038
5,6,18,89,0.00078
5,6,18,90,0.00080
5,6,18,117,0.00026
5,6,19,58,0.00101
5,6,19,59,0.00071
5,6,19,61,0.00043
5,6,19,62,0.00037
5,6,19,63,0.00059
5,6,19,64,0.00043
5,6,19,65,0.00126
5,6,19,66,0.00041
5,6,19,67,0.00032
5,6,19,86,0.00030
5,6,19,87,0.00044
5,6,19,88,0.00037
5,6,19,89,0.00026
5,6,20,58,0.00026
5,6,20,59,0.00043
5,6,20,60,0.00031
5,6,20,61,0.00035
5,6,20,62,0.00040
5,6,20,63,0.00097
5,6,20,64,0.00053
5,6,20,65,0.00082
5,6,20,66,0.00071
5,6,20,72,0.00045
5,6,21,60,0.00034
5,6,21,61,0.00030
5,6,21,62,0.00032
5,6,22,60,0.00055
5,6,22,61,0.00035
5,6,22,62,0.00032
5,6,22,63,0.00026
5,6,22,65,0.00032
5,6,22,66,0.00025
5,6,22,67,0.00025
5,6,22,69,0.00075
5,6,23,59,0.00028
5,6,24,59,0.00045
5,6,24,60,0.00032
5,6,24,62,0.00032
5,6,24,63,0.00033
5,6,24,64,0.00030
5,8,-65,293,0.00033
5,8,-63,291,0.00027
5,8,-60,301,0.00030
5,8,-60,302,0.00027
5,8,-60,304,0.00025
5,8,-25,110,0.00033
5,8,-24,108,0.00058
5,8,-24,109,0.00025
5,8,-23,105,0.00029
5,8,-22,105,0.00029
5,8,-22,109,0.00038
5,8,-21,112,0.00036
5,8,-20,108,0.00072
5,8,-20,109,0.00090
5,8,-20,110,0.00028
5,8,-20,111,0.00028
5,8,-19,109,0.00046
5,8,-19,110,0.00032
5,8,-19,118,0.00027
5,8,-19,119,0.00033
5,8,-18,100,0.00034
5,8,-18,101,0.00037
5,8,-18,110,0.00048
5,8,-18,113,0.00025
5,8,-18,119,0.00038
5,8,-17,110,0.00032
5,8,-17,116,0.00047
5,8,-17,118,0.00074
5,8,-16,105,0.00027
5,8,-16,110,0.00028
5,8,-16,112,0.00033
5,8,-16,113,0.00081
5,8,-16,114,0.00036
5,8,-16,115,0.00051
5,8,-16,116,0.00088
5,8,-16,117,0.00037
5,8,-16,118,0.00120
5,8,-16,119,0.00075
5,8,-16,120,0.00028
5,8,-15,63,0.00028
5,8,-15,101,0.00049
5,8,-15,106,0.00027
5,8,-15,113,0.00061
5,8,-15,115,0.00029
5,8,-15,118,0.00043
5,8,-15,119,0.00032
5,8,-14,76,0.00064
5,8,-14,77,0.00038
5,8,-14,89,0.00033
5,8,-14,90,0.00073
5,8,-14,91,0.00028
5,8,-14,97,0.00031
5,8,-13,53,0.00034
5,8,-13,57,0.00027
5,8,-13,71,0.00046
5,8,-13,76,0.00025
5,8,-13,85,0.00029
5,8,-13,114,0.00027
5,8,-13,123,0.00043
5,8,-12,55,0.00028
5,8,-12,60,0.00049
5,8,-12,61,0.00042
5,8,-12,62,0.00038
5,8,-12,64,0.00032
5,8,-12,65,0.00039
5,8,-12,66,0.00037
5,8,-12,68,0.00030
5,8,-12,75,0.00033
5,8,-12,76,0.00052
5,8,-12,77,0.00036
5,8,-12,78,0.00026
5,8,-12,79,0.00031
5,8,-12,80,0.00029
5,8,-12,83,0.00025
5,8,-12,84,0.00038
5,8,-12,95,0.00035
5,8,-12,113,0.00029
5,8,-11,44,0.00027
5,8,-11,45,0.00047
5,8,-11,46,0.00026
5,8,-11,66,0.00033
5,8,-11,67,0.00037
5,8,-11,71,0.00032
5,8,-11,72,0.00033
5,8,-11,74,0.00045
5,8,-11,79,0.00035
5,8,-11,80,0.00048
5,8,-11,90,0.00048
5,8,-11,91,0.00035
5,8,-11,93,0.00030
5,8,-11,98,0.00050
5,8,-11,99,0.00043
